,gene_ids,feature_types,mito,n_cells,highly_variable,means,dispersions,dispersions_norm
VGLL4,ENSG00000144560,Gene Expression,False,2404,False,1.597734365980856,1.001490595834434,-0.22137363
TAMM41,ENSG00000144559,Gene Expression,False,1820,False,0.8248273797015905,0.28180339045861236,-0.6485346
TSEN2,ENSG00000154743,Gene Expression,False,1935,False,0.9698820335780255,0.45960546243161554,-0.43152523
RAF1,ENSG00000132155,Gene Expression,False,2378,False,1.329244204199056,0.34197334382148087,-0.8781867
RPL32,ENSG00000144713,Gene Expression,False,2209,False,1.9317560400448006,2.614664022352303,1.8867849
IQSEC1,ENSG00000144711,Gene Expression,False,1120,False,0.4653212159127815,0.3202747000830305,-0.0050298176
NUP210,ENSG00000132182,Gene Expression,False,2226,False,1.3215498984428424,0.6594127713491041,-0.26400468
HDAC11,ENSG00000163517,Gene Expression,False,1169,False,0.49196123592520513,0.24831430242512784,-0.35430622
TMEM43,ENSG00000170876,Gene Expression,False,1098,False,0.4399543910179052,0.2026683163941807,-0.57585955
XPC,ENSG00000154767,Gene Expression,False,1609,False,0.6859687691197106,0.23187803351567596,-0.8005
LSM3,ENSG00000170860,Gene Expression,False,1014,True,0.5908337643210091,1.1156218354673768,3.8553712
SLC6A6,ENSG00000131389,Gene Expression,False,1455,False,0.6451901019932356,0.7975768131745749,0.92140335
CCDC174,ENSG00000154781,Gene Expression,False,1409,False,0.5686007665257232,0.1977075049386116,-0.59993804
NR2C2,ENSG00000177463,Gene Expression,False,2122,False,1.1122427928415182,0.375863601469119,-0.8126158
MRPS25,ENSG00000131368,Gene Expression,False,1610,False,0.7321297817304749,0.38023118451012117,-0.34893498
RBSN,ENSG00000131381,Gene Expression,False,1415,False,0.5872197305677357,0.24702666868209147,-0.36055607
CAPN7,ENSG00000131375,Gene Expression,False,2313,False,1.2753623485517878,0.3613603606899211,-0.84067667
METTL6,ENSG00000206562,Gene Expression,False,1453,False,0.6205440680742083,0.26719955268223683,-0.6929865
HACL1,ENSG00000131373,Gene Expression,False,1582,False,0.6896673287517618,0.20506903810841046,-0.8821026
ANKRD28,ENSG00000206560,Gene Expression,False,2513,False,1.7741597196519323,0.9036404443889186,-0.37871253
OXNAD1,ENSG00000154814,Gene Expression,False,1555,False,0.6744588442333234,0.2527522319117494,-0.736962
TBC1D5,ENSG00000131374,Gene Expression,False,2585,False,2.4687394047528737,1.1227180283523561,-0.9163651
RAB5A,ENSG00000144566,Gene Expression,False,1676,False,0.7473623280934888,0.30831132115889903,-0.5678484
ZNF385D,ENSG00000151789,Gene Expression,False,1076,True,1.0251011015054892,2.096765921562529,3.278197
UBE2E2,ENSG00000182247,Gene Expression,False,2026,False,1.6121443622147822,1.6739960145087334,0.8599865
UBE2E1,ENSG00000170142,Gene Expression,False,2064,False,1.1397219742375735,0.7524826700605595,-0.08393298
RPL15,ENSG00000174748,Gene Expression,False,1653,True,1.4665442086908882,2.3140642969482483,2.408578
NR1D2,ENSG00000174738,Gene Expression,False,1022,False,0.45032795385360075,0.6393064195829941,1.5434643
THRB,ENSG00000151090,Gene Expression,False,2497,False,2.048523263073646,1.3382652290527346,0.054441992
TOP2B,ENSG00000077097,Gene Expression,False,1875,False,0.9339638230012294,0.515117009506438,-0.3057389
NGLY1,ENSG00000151092,Gene Expression,False,1693,False,0.7915942412585553,0.44539030571286414,-0.15060025
NEK10,ENSG00000163491,Gene Expression,False,1185,True,1.259227932527563,2.3272708508751103,2.9629683
SLC4A7,ENSG00000033867,Gene Expression,False,2085,False,1.9241494618842558,2.3511858217782797,1.508547
CMC1,ENSG00000187118,Gene Expression,False,1612,False,0.7570645989674986,0.49552706216586306,0.0020086162
AZI2,ENSG00000163512,Gene Expression,False,1003,False,0.4424019888949792,0.5341536837661035,1.0330813
STT3B,ENSG00000163527,Gene Expression,False,2179,False,1.162697209577571,0.4124191736602876,-0.74188805
OSBPL10,ENSG00000144645,Gene Expression,False,1993,False,1.2215391307722667,0.9941549871888206,0.38365477
GPD1L,ENSG00000152642,Gene Expression,False,1150,False,0.4839889047971926,0.29848688145829805,-0.11078203
CMTM8,ENSG00000170293,Gene Expression,False,1916,False,1.0853854414632473,0.7017848065047559,0.11724085
DYNC1LI1,ENSG00000144635,Gene Expression,False,1441,False,0.632802940710381,0.3275614983477807,-0.5092537
CNOT10,ENSG00000182973,Gene Expression,False,1867,False,0.956971314405415,0.6853345091855162,0.079965316
GLB1,ENSG00000170266,Gene Expression,False,1417,False,0.6332444161549985,0.38593331448014045,-0.33157852
CRTAP,ENSG00000170275,Gene Expression,False,1009,False,0.3922108356629116,0.15231295519403373,-0.82027096
FBXL2,ENSG00000153558,Gene Expression,False,1423,False,1.0362613223969823,1.5608656231194222,2.0638742
UBP1,ENSG00000153560,Gene Expression,False,1682,False,0.7293929516994179,0.3015035612212697,-0.5885702
CLASP2,ENSG00000163539,Gene Expression,False,2418,False,1.558112318365503,0.656303547342023,-0.49969378
PDCD6IP,ENSG00000170248,Gene Expression,False,2152,False,1.1674440200365468,0.6002713460864332,-0.37843156
ARPP21,ENSG00000172995,Gene Expression,False,1317,True,1.28041722846685,2.2295857563098003,2.773967
EPM2AIP1,ENSG00000178567,Gene Expression,False,1424,False,0.5854204293653881,0.18722311064098401,-0.65082645
MLH1,ENSG00000076242,Gene Expression,False,1569,False,0.6843706944361454,0.30512349115374565,-0.57755166
LRRFIP2,ENSG00000093167,Gene Expression,False,2265,False,1.4860322546295623,1.302354646899267,0.6336978
GOLGA4,ENSG00000144674,Gene Expression,False,2574,False,2.0998031915882795,1.2874943118807178,-0.39583117
CTDSPL,ENSG00000144677,Gene Expression,False,2012,False,1.1230038536805265,0.742964553259715,-0.10234864
ACAA1,ENSG00000060971,Gene Expression,False,1057,False,0.4475047277746907,0.33817132764771657,0.0818356
OXSR1,ENSG00000172939,Gene Expression,False,1730,False,0.9086751199775647,0.7193211687775072,0.15697736
XYLB,ENSG00000093217,Gene Expression,False,1140,False,0.5811161259679086,0.7269913742247882,1.9690635
TTC21A,ENSG00000168026,Gene Expression,False,1019,True,0.5736822588740377,1.3092985336269822,4.795426
RPSA,ENSG00000168028,Gene Expression,False,1689,False,1.0619693199009532,1.4020747857647,1.7040623
MYRIP,ENSG00000170011,Gene Expression,False,2170,False,1.498404890689077,1.1850555826148517,0.42791566
RPL14,ENSG00000188846,Gene Expression,False,1873,False,1.3826152899185458,2.1142414284404185,2.058021
ZNF621,ENSG00000172888,Gene Expression,False,1306,False,0.541816321547884,0.2284737783632022,-0.4506068
CTNNB1,ENSG00000168036,Gene Expression,False,1854,False,0.9577577314416793,0.7038684934180985,0.12196238
ULK4,ENSG00000168038,Gene Expression,False,1860,True,1.6858564299130854,2.7544615540506667,2.5973291
TRAK1,ENSG00000182606,Gene Expression,False,2001,False,1.006022413737383,0.546053993561212,-0.23563725
VIPR1,ENSG00000114812,Gene Expression,False,1443,False,0.6829975707343332,0.6237898288420289,0.39242148
SEC22C,ENSG00000093183,Gene Expression,False,1282,False,0.5513650798254525,0.35901431953682067,0.18300188
SS18L2,ENSG00000008324,Gene Expression,False,1472,False,0.6658387560801087,0.4318555556757834,-0.19179802
NKTR,ENSG00000114857,Gene Expression,False,2525,False,1.7989176803286475,0.7984797156719717,-0.5478065
SNRK,ENSG00000163788,Gene Expression,False,1671,False,0.8124600270211688,0.5592518837262336,0.19597754
ANO10,ENSG00000160746,Gene Expression,False,2367,False,1.4785924457199822,0.7645056047624228,-0.30987087
TCAIM,ENSG00000179152,Gene Expression,False,1787,False,0.9343630091681427,0.680666916930719,0.069388784
KIF15,ENSG00000163808,Gene Expression,False,1083,False,0.6980164306149995,1.0461357142042016,1.6779798
ZDHHC3,ENSG00000163812,Gene Expression,False,1027,False,0.415636696649667,0.24706618240742284,-0.36036426
CDCP1,ENSG00000163814,Gene Expression,False,1179,False,0.5442907410869817,0.5571277508650374,1.1445912
LARS2,ENSG00000011376,Gene Expression,False,1464,False,0.6506716671034171,0.3664984963789311,-0.39073524
LIMD1,ENSG00000144791,Gene Expression,False,1780,False,0.850322514895179,0.49252692556710526,-0.0071233553
SACM1L,ENSG00000211456,Gene Expression,False,1763,False,0.7709370163212762,0.2459349196320548,-0.7577129
FYCO1,ENSG00000163820,Gene Expression,False,1073,False,0.4176752919151885,0.15959760505197365,-0.78491324
CCDC12,ENSG00000160799,Gene Expression,False,1392,False,0.5717600099992932,0.2237696889364431,-0.4734392
NBEAL2,ENSG00000160796,Gene Expression,False,1261,False,0.5264491422973344,0.24838660514974928,-0.3539553
SETD2,ENSG00000181555,Gene Expression,False,2396,False,1.416066331491454,0.5483066730809548,-0.6891568
KLHL18,ENSG00000114648,Gene Expression,False,1131,False,0.4556985958163983,0.21524489407899314,-0.5148162
SCAP,ENSG00000114650,Gene Expression,False,1437,False,0.5903494488302415,0.1772661234961013,-0.699155
SMARCC1,ENSG00000173473,Gene Expression,False,2424,False,1.4398231374996255,0.42147102861062113,-0.91166925
DHX30,ENSG00000132153,Gene Expression,False,1424,False,0.5839328936387013,0.1359744672932039,-0.89957356
MAP4,ENSG00000047849,Gene Expression,False,2365,False,1.4637428678156394,0.7468128420140568,-0.34090996
PLXNB1,ENSG00000164050,Gene Expression,False,1692,False,0.7192811612701293,0.1561692289513494,-1.0309464
TMA7,ENSG00000232112,Gene Expression,False,1453,False,0.7519263834964551,0.8736306124941932,1.1528999
SHISA5,ENSG00000164054,Gene Expression,False,1496,False,0.6428167480725798,0.21446919666519373,-0.85348994
PFKFB4,ENSG00000114268,Gene Expression,False,1010,True,0.5405987173668211,1.1098608276648976,3.8274088
IP6K2,ENSG00000068745,Gene Expression,False,2142,False,1.0799287969184694,0.2854882672971716,-0.82606596
PRKAR2A,ENSG00000114302,Gene Expression,False,1732,False,0.8401811148128107,0.45532387641968064,-0.12036393
ARIH2,ENSG00000177479,Gene Expression,False,1849,False,0.823883518519511,0.19580100963897581,-0.9103131
P4HTM,ENSG00000178467,Gene Expression,False,1094,False,0.474114677928861,0.654445715143908,1.6169465
WDR6,ENSG00000178252,Gene Expression,False,1414,False,0.604393472836204,0.35058130451171365,0.1420703
DALRD3,ENSG00000178149,Gene Expression,False,1037,False,0.4164836063322226,0.24675747999011097,-0.36186263
QRICH1,ENSG00000198218,Gene Expression,False,1760,False,0.7885695438342207,0.21876540418123933,-0.8404129
LAMB2,ENSG00000172037,Gene Expression,False,1314,False,0.5429568001449842,0.22932647956115707,-0.44646803
USP4,ENSG00000114316,Gene Expression,False,1492,False,0.6289371862124208,0.1977320787101513,-0.9044352
RHOA,ENSG00000067560,Gene Expression,False,1979,False,0.9817230155595054,0.38610941317359176,-0.5980635
DAG1,ENSG00000173402,Gene Expression,False,1998,False,0.9912398752712874,0.44766233521940946,-0.45858774
IP6K1,ENSG00000176095,Gene Expression,False,1569,False,0.7141556794748805,0.3655101610583823,-0.39374357
RBM6,ENSG00000004534,Gene Expression,False,2550,False,1.8387730605246215,0.5159298048618642,-1.1260672
RBM5,ENSG00000003756,Gene Expression,False,1886,False,0.8565817884784999,0.192840353456723,-0.91932493
SEMA3F,ENSG00000001617,Gene Expression,False,1147,False,0.49859414868873436,0.5173416094716053,0.95148
GNAI2,ENSG00000114353,Gene Expression,False,1393,False,0.5824973081184812,0.1877145942289621,-0.6484409
MANF,ENSG00000145050,Gene Expression,False,1132,False,0.516393551199164,0.6926852746744036,1.8025509
DCAF1,ENSG00000145041,Gene Expression,False,1235,False,0.521328171634107,0.2738827696920174,-0.23020376
RAD54L2,ENSG00000164080,Gene Expression,False,1451,False,0.6295301148111324,0.33879832844766794,-0.47505045
RPL29,ENSG00000162244,Gene Expression,False,1740,False,1.281450617812937,1.8815471318873065,2.1005816
WDR82,ENSG00000164091,Gene Expression,False,1342,False,0.545673370832751,0.2715487610762328,-0.24153242
NISCH,ENSG00000010322,Gene Expression,False,1306,False,0.523364493000693,0.15812355217066754,-0.7920679
SMIM4,ENSG00000168273,Gene Expression,False,1165,False,0.4731503604266732,0.2306591003842291,-0.43999985
PBRM1,ENSG00000163939,Gene Expression,False,2294,False,1.2741684390397858,0.44787431967851427,-0.6732894
GNL3,ENSG00000163938,Gene Expression,False,1464,False,0.6266043440920585,0.30417773003322435,-0.58043045
NEK4,ENSG00000114904,Gene Expression,False,1305,False,0.5534201512145434,0.3707585557673167,0.24000524
SFMBT1,ENSG00000163935,Gene Expression,False,1294,False,0.5639293933632848,0.34836382973273977,0.13130726
TKT,ENSG00000163931,Gene Expression,False,1151,False,0.47016417609358147,0.2794690845840428,-0.2030893
DCP1A,ENSG00000272886,Gene Expression,False,1621,False,0.6909070044829861,0.17783755435188453,-0.9649912
CACNA1D,ENSG00000157388,Gene Expression,False,1881,False,1.4110190401037046,1.7457256983079044,1.4115201
CCDC66,ENSG00000180376,Gene Expression,False,2003,False,0.9645142925550849,0.4422515532928557,-0.4708483
FAM208A,ENSG00000163946,Gene Expression,False,2068,False,1.0208425021471903,0.2678831901266896,-0.86595815
ARHGEF3,ENSG00000163947,Gene Expression,False,1826,False,1.0534214944144515,0.969415400654231,0.7236782
APPL1,ENSG00000157500,Gene Expression,False,1319,False,0.5475206195614167,0.23414175168143544,-0.42309597
ARF4,ENSG00000168374,Gene Expression,False,1636,False,0.7479201823347108,0.4701568443344695,-0.07521457
DENND6A,ENSG00000174839,Gene Expression,False,1682,False,0.7592654978061637,0.3834336828302142,-0.33918703
SLMAP,ENSG00000163681,Gene Expression,False,2191,False,1.2354705270848931,0.6200680906669394,-0.3401288
FLNB,ENSG00000136068,Gene Expression,False,2493,False,1.8135103486384019,0.9519290459243794,-0.30106652
KCTD6,ENSG00000168301,Gene Expression,False,1046,False,0.43912166424764787,0.4261629583541475,0.5089233
C3orf67,ENSG00000163689,Gene Expression,False,1656,False,1.0090818770202983,1.275244120176141,1.4166704
FHIT,ENSG00000189283,Gene Expression,False,2140,False,1.5820156216178332,1.3804554373407305,0.7707129
PRICKLE2,ENSG00000163637,Gene Expression,False,1865,False,1.1236832924950095,0.989698985343297,0.37503332
MAGI1,ENSG00000151276,Gene Expression,False,2534,False,2.3799248109209286,2.028246663330481,0.3532166
SLC25A26,ENSG00000144741,Gene Expression,False,1311,False,0.5997167378083146,0.4869312865902954,0.8038764
LRIG1,ENSG00000144749,Gene Expression,False,2394,False,1.6467306959962544,1.0023461250729366,-0.21999799
SUCLG2,ENSG00000172340,Gene Expression,False,2199,False,1.2558846389632186,0.5631062708062908,-0.45033857
TMF1,ENSG00000144747,Gene Expression,False,1754,False,0.8099815760977114,0.3855679003900627,-0.3326908
UBA3,ENSG00000144744,Gene Expression,False,1533,False,0.6623254409185373,0.2272196542632264,-0.8146794
MITF,ENSG00000187098,Gene Expression,False,1058,True,0.6377435689979575,1.2221101152266967,2.21362
FOXP1,ENSG00000114861,Gene Expression,False,2593,False,2.612160102004573,1.3816275726584322,-0.9340081
RYBP,ENSG00000163602,Gene Expression,False,1802,False,0.8810380696884186,0.5257860646479934,-0.28156334
SHQ1,ENSG00000144736,Gene Expression,False,1156,False,0.4984103723241424,0.30776643137693477,-0.06574159
PPP4R2,ENSG00000163605,Gene Expression,False,2018,False,0.9957811932738599,0.37718716899243954,-0.6182809
PDZRN3,ENSG00000121440,Gene Expression,False,1163,True,0.882481424378748,1.8861492465178158,2.8009505
ZNF717,ENSG00000227124,Gene Expression,False,1251,False,0.5294399086841415,0.24736074638660524,-0.35893455
ROBO2,ENSG00000185008,Gene Expression,False,2359,False,2.6585223930980755,2.5846324257233224,0.80858713
ROBO1,ENSG00000169855,Gene Expression,False,2365,False,3.455845193467966,4.213785621002495,1.4204639
GBE1,ENSG00000114480,Gene Expression,False,1942,False,1.2755784353672313,1.474517268248708,1.31306
CADM2,ENSG00000175161,Gene Expression,False,1853,False,3.4156347882983153,3.746324660078721,0.5419575
CGGBP1,ENSG00000163320,Gene Expression,False,1999,False,0.9844143175954786,0.39888128420544894,-0.56912315
ZNF654,ENSG00000175105,Gene Expression,False,2038,False,1.0178110843923092,0.3577644679050814,-0.66229177
ARL13B,ENSG00000169379,Gene Expression,False,1533,False,0.7372136644520239,0.5068183630014239,0.036377665
NSUN3,ENSG00000178694,Gene Expression,False,1522,False,0.6696351825981682,0.2818566083139342,-0.6483726
EPHA6,ENSG00000080224,Gene Expression,False,1057,True,0.8292517304685652,1.7163720902216415,3.71808
CMSS1,ENSG00000184220,Gene Expression,False,2383,False,1.7283825721153792,1.0225752373572607,-0.18747044
FILIP1L,ENSG00000168386,Gene Expression,False,1579,False,0.8637217473910913,0.8813485012308505,0.5241231
TBC1D23,ENSG00000036054,Gene Expression,False,1883,False,0.8885646186662733,0.37919367586278524,-0.61373425
NIT2,ENSG00000114021,Gene Expression,False,1368,False,0.5474691455232785,0.15435884448299603,-0.81034076
TOMM70,ENSG00000154174,Gene Expression,False,1678,False,0.7374281578766856,0.21060658094140647,-0.86524713
TMEM45A,ENSG00000181458,Gene Expression,False,1155,True,0.6125435020663488,0.8357021973767284,2.4967167
TFG,ENSG00000114354,Gene Expression,False,2326,False,1.3661396006636566,0.45347049205107587,-0.8555314
SENP7,ENSG00000138468,Gene Expression,False,2200,False,1.2016239405574503,0.3968480457824717,-0.7720151
PCNP,ENSG00000081154,Gene Expression,False,2028,False,0.9420003005498117,0.16160450018928346,-1.1067803
ZBTB11,ENSG00000066422,Gene Expression,False,1646,False,0.746700313445344,0.32469836820688436,-0.51796865
RPL24,ENSG00000114391,Gene Expression,False,2087,False,1.4244827630093932,1.71033744411126,1.3494372
CEP97,ENSG00000182504,Gene Expression,False,1731,False,0.8770646912137303,0.5361685574560011,-0.25803715
NXPE3,ENSG00000144815,Gene Expression,False,1644,False,0.9285765180181129,0.6933267432150059,0.09807531
NFKBIZ,ENSG00000144802,Gene Expression,False,1837,False,1.4894547231373314,1.64286572347657,1.2310691
ALCAM,ENSG00000170017,Gene Expression,False,2563,False,2.6870959511848747,2.5128982178923507,0.7046776
CBLB,ENSG00000114423,Gene Expression,False,2244,False,1.4208386263135149,0.835371036957019,-0.185549
BBX,ENSG00000114439,Gene Expression,False,2484,False,1.8220742988386556,0.8990919241454213,-0.38602635
CD47,ENSG00000196776,Gene Expression,False,1937,False,0.9623427223659179,0.5365404298049752,-0.25719452
IFT57,ENSG00000114446,Gene Expression,False,1124,True,0.5704795334729343,1.0519979179876178,3.546558
CIP2A,ENSG00000163507,Gene Expression,False,1113,False,0.6732221560488711,1.0553819249848388,1.706124
DZIP3,ENSG00000198919,Gene Expression,False,1853,False,1.0820998876381642,1.2300593843584513,1.3142842
C3orf52,ENSG00000114529,Gene Expression,False,1782,False,0.8926042758924155,0.5970564073370904,-0.12006838
CFAP44,ENSG00000206530,Gene Expression,False,2209,False,1.319245100769512,0.8479292260024573,0.10073708
SPICE1,ENSG00000163611,Gene Expression,False,2140,False,1.116494799859347,0.49691056581546905,-0.5784141
SIDT1,ENSG00000072858,Gene Expression,False,2411,False,1.7648226771651696,1.3206910113068278,0.29188707
USF3,ENSG00000176542,Gene Expression,False,1150,False,0.5039718022370293,0.3854596345352322,0.31136033
NAA50,ENSG00000121579,Gene Expression,False,1842,False,0.8781162069552455,0.38830455096415334,-0.59308946
ATP6V1A,ENSG00000114573,Gene Expression,False,1393,False,0.6220036420026319,0.3676241157147573,-0.387309
CCDC191,ENSG00000163617,Gene Expression,False,1685,False,0.969213790882851,1.0646382328890234,0.93944824
QTRT2,ENSG00000151576,Gene Expression,False,1221,False,0.5449341322055063,0.46168127922085883,0.6813197
TMEM39A,ENSG00000176142,Gene Expression,False,1476,False,0.637148751647962,0.33865634207187134,-0.47548264
TIMMDC1,ENSG00000113845,Gene Expression,False,1385,False,0.5868176106883068,0.22234514406891984,-0.48035353
COX17,ENSG00000138495,Gene Expression,False,1189,True,0.5835699504739796,0.8843586634258986,2.732882
GSK3B,ENSG00000082701,Gene Expression,False,2561,False,1.9807119599293685,0.7950756134502512,-0.72533756
LRRC58,ENSG00000163428,Gene Expression,False,1639,False,0.7173924268962524,0.3011486898979284,-0.5896504
NDUFB4,ENSG00000065518,Gene Expression,False,1295,False,0.6983322566550939,1.0065525844655838,1.5574946
RABL3,ENSG00000144840,Gene Expression,False,1659,False,0.7549490245385724,0.3302108942122781,-0.50118935
GTF2E1,ENSG00000153767,Gene Expression,False,1039,False,0.42166250856244863,0.2725676456806249,-0.23658703
STXBP5L,ENSG00000145087,Gene Expression,False,1919,False,1.5880910176654743,1.745256817094313,0.9745709
POLQ,ENSG00000051341,Gene Expression,False,1280,False,0.9646969847387417,1.2744115784431937,1.414784
GOLGB1,ENSG00000173230,Gene Expression,False,2522,False,1.739594608448389,0.5312528656966614,-0.9774959
IQCB1,ENSG00000173226,Gene Expression,False,2069,False,1.1076907890155028,0.4561977005453062,-0.6571853
FAM162A,ENSG00000114023,Gene Expression,False,1360,False,0.6349488971441346,0.5765857439997147,0.24873924
KPNA1,ENSG00000114030,Gene Expression,False,2308,False,1.2692982277463427,0.4090917955230023,-0.7483259
PARP9,ENSG00000138496,Gene Expression,False,1227,True,0.781852703725224,1.2624291504040066,2.336345
PARP14,ENSG00000173193,Gene Expression,False,1035,True,0.8860632078224966,1.9551138030982549,2.9572206
PDIA5,ENSG00000065485,Gene Expression,False,1480,False,0.6851213321250093,0.4894232379181804,-0.016570522
SEC22A,ENSG00000121542,Gene Expression,False,1838,False,0.9037684198193383,0.47356745587085675,-0.39988807
HACD2,ENSG00000206527,Gene Expression,False,1666,False,0.7808875629436737,0.4059204733585843,-0.27074057
CCDC14,ENSG00000175455,Gene Expression,False,2340,False,1.4786180299588814,0.9121033222090345,-0.05093469
ITGB5,ENSG00000082781,Gene Expression,False,1533,False,0.7836198698797084,0.6668199573129376,0.5233988
SLC12A8,ENSG00000221955,Gene Expression,False,1169,False,0.6036549754359936,0.6797114518393492,1.7395794
ZNF148,ENSG00000163848,Gene Expression,False,2527,False,1.702620378004647,0.550859231117939,-0.9459697
SNX4,ENSG00000114520,Gene Expression,False,1882,False,0.8809598595074021,0.338815070251927,-0.7052301
OSBPL11,ENSG00000144909,Gene Expression,False,1208,False,0.49734160413597656,0.22298425956749068,-0.47725144
ZXDC,ENSG00000070476,Gene Expression,False,2197,False,1.1291274390104873,0.22935564983944273,-1.0960795
CHCHD6,ENSG00000159685,Gene Expression,False,1381,False,0.639859703974184,0.4926960397009613,-0.006608597
SEC61A1,ENSG00000058262,Gene Expression,False,2076,False,1.0727751996104469,0.40460519800145933,-0.55615306
RUVBL1,ENSG00000175792,Gene Expression,False,1764,False,0.8353973943283898,0.4968361527375121,0.005993294
EEFSEC,ENSG00000132394,Gene Expression,False,2058,False,1.1799206036603553,0.5919028570921788,-0.39462292
RPN1,ENSG00000163902,Gene Expression,False,1983,False,0.9414247088370911,0.2250046144783794,-0.96311885
RAB7A,ENSG00000075785,Gene Expression,False,2516,False,1.6494900519258675,0.5276388450936086,-0.9833071
ACAD9,ENSG00000177646,Gene Expression,False,1535,False,0.6405491811993044,0.15758518016158285,-1.0266365
KIAA1257,ENSG00000114656,Gene Expression,False,1201,True,0.586715097924465,0.7913671807379254,2.2815263
CNBP,ENSG00000169714,Gene Expression,False,1859,False,0.8565732999882816,0.2629724790121901,-0.7058531
COPG1,ENSG00000181789,Gene Expression,False,1629,False,0.7237459925800234,0.23456550522784034,-0.7923197
HMCES,ENSG00000183624,Gene Expression,False,1028,False,0.4131633427576641,0.21880717427562163,-0.4975259
H1FX,ENSG00000184897,Gene Expression,False,1372,False,0.6629975902092733,0.6930043501065981,0.60310024
MBD4,ENSG00000129071,Gene Expression,False,1762,False,0.7909939922672287,0.277657417241824,-0.6611543
IFT122,ENSG00000163913,Gene Expression,False,2326,False,1.4155174195867208,1.04119629412544,0.17553793
PLXND1,ENSG00000004399,Gene Expression,False,1504,False,0.7177732595388436,0.5038545005438275,0.027356105
TMCC1,ENSG00000172765,Gene Expression,False,2588,False,2.424399160611747,1.0051473606451715,-1.0812031
PIK3R4,ENSG00000196455,Gene Expression,False,1615,False,0.7075407914463643,0.24330945764920134,-0.76570445
ATP2C1,ENSG00000017260,Gene Expression,False,2267,False,1.2736299473106987,0.6869902696654409,-0.21064772
NEK11,ENSG00000114670,Gene Expression,False,2330,False,1.6226294431505108,1.6449360289212807,0.8132593
MRPL3,ENSG00000114686,Gene Expression,False,1881,False,0.8917078030867733,0.27119004316303946,-0.858465
CPNE4,ENSG00000196353,Gene Expression,False,1404,False,1.5713173127892996,2.106088224893593,2.0437176
DNAJC13,ENSG00000138246,Gene Expression,False,2283,False,1.3225010670884492,0.46836818463217067,-0.6336379
UBA5,ENSG00000081307,Gene Expression,False,1819,False,0.8475719383872408,0.331111555394575,-0.49844784
NPHP3,ENSG00000113971,Gene Expression,False,1194,False,0.46980218549195635,0.14124102343941866,-0.87401116
TMEM108,ENSG00000144868,Gene Expression,False,1694,False,2.2906016637902717,2.7123138635784985,1.4314709
CDV3,ENSG00000091527,Gene Expression,False,2168,False,1.2618541209086171,0.8332307114248061,0.072298385
TOPBP1,ENSG00000163781,Gene Expression,False,2210,False,1.288369649953056,0.7055651079390494,-0.17470911
SRPRB,ENSG00000144867,Gene Expression,False,1039,False,0.4236660790755606,0.2980345564353819,-0.11297749
RYK,ENSG00000163785,Gene Expression,False,2310,False,1.2688481548869406,0.4170260405978285,-0.7329747
CEP63,ENSG00000182923,Gene Expression,False,2080,False,1.0831665947457174,0.3715195998041655,-0.6311233
PPP2R3A,ENSG00000073711,Gene Expression,False,2351,False,1.5305684060161238,0.9665796925758035,0.04463524
MSL2,ENSG00000174579,Gene Expression,False,2346,False,1.339248994581606,0.41198793147650714,-0.74272245
PCCB,ENSG00000114054,Gene Expression,False,1110,False,0.45669335371202074,0.23709479882550552,-0.4087627
STAG1,ENSG00000118007,Gene Expression,False,2598,False,2.7947677423368997,1.480585069970606,-0.7906647
NCK1,ENSG00000158092,Gene Expression,False,2136,False,1.0927685824075357,0.429665629340768,-0.49936736
ARMC8,ENSG00000114098,Gene Expression,False,2164,False,1.104396713193556,0.37742530327340224,-0.8095942
CEP70,ENSG00000114107,Gene Expression,False,2284,False,1.3973926843252682,0.8348612674491118,-0.18644331
PIK3CB,ENSG00000051382,Gene Expression,False,2526,False,1.6987655397832566,0.4145022796648975,-1.1652259
COPB2,ENSG00000184432,Gene Expression,False,2377,False,1.3740008761751472,0.46498374757538835,-0.8353333
NMNAT3,ENSG00000163864,Gene Expression,False,1124,True,0.6019107031876448,0.7806202088813036,2.2293634
CLSTN2,ENSG00000158258,Gene Expression,False,2524,False,3.783101101099177,3.7345784759005936,-0.68883055
SLC25A36,ENSG00000114120,Gene Expression,False,2306,False,1.3246997452325013,0.47905859002900525,-0.6129541
PXYLP1,ENSG00000155893,Gene Expression,False,1044,False,0.447287780730734,0.3700030465112095,0.2363382
ZBTB38,ENSG00000177311,Gene Expression,False,2214,False,1.2088891894604694,0.5439717496701775,-0.48736006
RASA2,ENSG00000155903,Gene Expression,False,2384,False,1.467697360044813,0.625880569212381,-0.55306596
RNF7,ENSG00000114125,Gene Expression,False,1346,False,0.6279283741854763,0.6681056707612959,0.52731234
ATP1B3,ENSG00000069849,Gene Expression,False,2020,False,1.0270097193669008,0.9022803067879397,0.57155347
TFDP2,ENSG00000114126,Gene Expression,False,2068,False,1.314602707222044,1.0211834358495309,0.43594944
GK5,ENSG00000175066,Gene Expression,False,2044,False,1.1055442271411235,0.6770028152487483,-0.22997145
XRN1,ENSG00000114127,Gene Expression,False,2431,False,1.4718027160514078,0.49226329589957385,-0.7874757
ATR,ENSG00000175054,Gene Expression,False,2491,False,1.701611054299569,0.7297770688601872,-0.65827745
PLS1,ENSG00000120756,Gene Expression,False,1459,False,0.6993194893416058,0.4791533422640284,-0.047830563
